RegionID,city_state,latitude,longitude
13284,"Piggott, AR",36.38284,-90.19065
43616,"De Witt, AR",34.292877,-91.3379
25492,"Lamar, AR",35.44064,-93.38796
30472,"Bismarck, AR",34.316204,-93.17073
12884,"Mulberry, AR",35.50064,-94.05159
9215,"Star City, AR",33.942013,-91.84563
11583,"Gassville, AR",36.283123,-92.49405
31273,"Dumas, AR",33.887466,-91.48984
396587,"Salem, AR",36.37111,-91.827095
396587,"Salem, AR",36.37111,-91.827095
4072,"Cherokee Village, AR",36.29586,-91.541985
32779,"McGehee, AR",33.629417,-91.39928
19614,"Newport, AR",35.606174,-91.28332
29987,"Pottsville, AR",35.24814,-93.049065
9292,"Winslow, AR",35.800102,-94.13258
52846,"Lake City, AR",35.817833,-90.43525
396060,"Parkers-Iron Springs, AR",34.609333,-92.32583
12578,"Marmaduke, AR",36.188328,-90.38547
8724,"Johnson, AR",35.56007,-93.45501
37692,"Calico Rock, AR",36.119514,-92.13599
16609,"Lexa, AR",34.59716,-90.750374
5898,"Melbourne, AR",36.059513,-91.908485
30010,"Omaha, AR",36.451435,-93.189316
15281,"Glenwood, AR",34.32618,-93.54708
39578,"Mammoth Spring, AR",36.494602,-91.54282
7061,"Shirley, AR",35.657436,-92.317345
24998,"Hackett, AR",35.187515,-94.41191
28913,"Mount Ida, AR",34.55441,-93.63279
21567,"Bradford, AR",35.423138,-91.45596
33365,"Pearcy, AR",34.428703,-93.28991
41727,"Wilmar, AR",33.626827,-91.9298
4789,"Fouke, AR",33.261147,-93.88541
47476,"Rudy, AR",35.527866,-94.27077
4353,"Dermott, AR",33.52539,-91.43595
3560,"Bay, AR",35.742886,-90.562515
6477,"Perryville, AR",35.00481,-92.802666
38435,"Eudora, AR",33.108936,-91.26212
40235,"Pangburn, AR",35.42631,-91.8388
5173,"Hindsville, AR",36.144146,-93.8626
26710,"Redfield, AR",34.445045,-92.184296
9458,"Smackover, AR",33.364845,-92.724884
56989,"Traskwood, AR",34.449245,-92.65496
36850,"Earle, AR",35.270725,-90.46562
18632,"Horseshoe Bend, AR",36.22007,-91.747444
3746,"Bonnerdale, AR",34.384815,-93.38185
50466,"Grubbs, AR",35.6507,-91.07501
39601,"Mansfield, AR",35.059727,-94.248856
53456,"Mountainburg, AR",35.63564,-94.16743
22803,"Rose Bud, AR",35.332012,-92.08128
11992,"Hoxie, AR",36.050434,-90.975075
54550,"Stephens, AR",33.411232,-93.06961
10121,"Amity, AR",34.26482,-93.46101
6527,"Plainview, AR",34.9891,-93.2982
57213,"Jessieville, AR",34.701202,-93.06157
31412,"Elm Springs, AR",36.206184,-94.23437
46295,"London, AR",35.32897,-93.25295
48894,"Bearden, AR",33.724552,-92.615715
23648,"Bee Branch, AR",35.450912,-92.3946
46659,"Murfreesboro, AR",34.062332,-93.6899
5829,"Marvell, AR",34.556164,-90.9115
55357,"Decatur, AR",36.33591,-94.46077
24426,"Drasco, AR",35.631466,-91.94709
32708,"Marked Tree, AR",35.53039,-90.41747
109654,"McRae, AR",35.11371,-91.8217
5614,"Lepanto, AR",35.609974,-90.33312
22161,"Hartman, AR",35.432587,-93.61547
47441,"Romance, AR",35.240917,-92.051254
28718,"Dierks, AR",34.119278,-94.01658
40849,"Shannon Hills, AR",34.620094,-92.39543
16298,"Augusta, AR",35.283867,-91.363365
32487,"Lewisville, AR",33.35846,-93.577675
13983,"Stamps, AR",33.365402,-93.49518
47006,"Paron, AR",34.77287,-92.7585
22238,"Magazine, AR",35.150925,-93.80686
52875,"Lakeview, AR",36.37443,-92.53912
10495,"Booneville, AR",35.140347,-93.921936
12969,"Newark, AR",35.70089,-91.44503
57039,"Sulphur Springs, AR",36.48102,-94.45991
36172,"Mineral Springs, AR",33.876728,-93.91643
28529,"Gentry, AR",36.26758,-94.48466
19249,"Maynard, AR",36.420235,-90.89846
20857,"Tuckerman, AR",35.731003,-91.199455
12106,"Jasper, AR",36.008133,-93.18657
6085,"Mount Vernon, AR",35.22609,-92.124054
35297,"Colt, AR",35.131477,-90.811226
41874,"Casa, AR",35.02356,-93.04723
56464,"Lonsdale, AR",34.544357,-92.80942
22196,"Moro, AR",34.795017,-90.99096
33305,"Palestine, AR",34.97199,-90.90356
55685,"Hector, AR",35.468315,-92.975006
35741,"Hartford, AR",35.022877,-94.381325
38472,"Fairfield Bay, AR",35.605263,-92.26773
50193,"Goshen, AR",36.10119,-93.99131
48764,"Bradley, AR",33.449413,-92.16876
10095,"Alpena, AR",36.2936,-93.29332
9533,"Salem, AR",36.37111,-91.827095
9533,"Salem, AR",36.37111,-91.827095
52622,"Imboden, AR",36.202568,-91.174576
9921,"Plumerville, AR",35.160305,-92.641235
50991,"Bethel Heights, AR",36.218113,-94.126114
38336,"El Paso, AR",-31.636246,-60.765186
45079,"Edgemont, AR",35.6023,-92.196266
54343,"Scott, AR",34.84694,-94.043175
39830,"Monette, AR",35.890026,-90.345184
46230,"Leslie, AR",35.830387,-92.55785
46650,"Mountain Pine, AR",34.572033,-93.17324
14800,"Cotter, AR",36.27118,-92.53544
34079,"Sparkman, AR",33.91782,-92.846886
45495,"Grady, AR",34.078476,-91.699356
30649,"Bull Shoals, AR",36.383957,-92.58155
46042,"Kingsland, AR",33.86007,-92.29467
34240,"Taylor, AR",33.10041,-93.461006
21113,"Viola, AR",36.396732,-91.98265
41151,"Swifton, AR",35.821743,-91.128456
23234,"Huntington, AR",35.082153,-94.263275
12996,"Norfork, AR",36.209515,-92.284325
34851,"Williford, AR",36.25268,-91.35735
33297,"Ozone, AR",35.641193,-93.44324
29681,"Hagarville, AR",35.515636,-93.3249
48749,"Delaware, AR",35.283695,-93.29879
49799,"Springfield, AR",35.267582,-92.55766
4547,"Elizabeth, AR",36.331455,-92.095985
17605,"Cove, AR",34.43544,-94.41141
20703,"Sulphur Rock, AR",35.751186,-91.500694
36105,"Pleasant Plains, AR",35.553066,-91.62687
16376,"Leola, AR",34.170654,-92.59057
23344,"Wesley, AR",36.027363,-93.91996
32312,"Kingston, AR",36.050632,-93.51852
42953,"Wheatley, AR",34.9137,-91.109505
45110,"Elaine, AR",34.308933,-90.85467
25060,"Haskell, AR",34.50148,-92.63655
44931,"Diamond City, AR",36.46451,-92.92017
45816,"Horseshoe Lake, AR",34.91345,-90.30788
46172,"Lavaca, AR",35.336143,-94.17823
35547,"Lafe, AR",36.205635,-90.51203
20016,"Poplar Grove, AR",34.54788,-90.85317
19908,"Perry, AR",34.961647,-92.87575
14898,"Dennard, AR",35.756744,-92.524605
42225,"Knoxville, AR",35.38168,-93.36399
55137,"Western Grove, AR",36.100906,-92.95378
13071,"Oakland, AR",36.4609,-92.571
18240,"Gamaliel, AR",36.45673,-92.233215
51245,"Cammack Village, AR",34.7796,-92.34474
55690,"Henderson, AR",-36.301952,-61.71392
46711,"New Edinburg, AR",33.757328,-92.23848
32114,"Humphrey, AR",34.42204,-91.706245
17987,"Enola, AR",35.195362,-92.20321
36524,"Umpire, AR",34.279,-94.05075
24006,"Cedarville, AR",35.56981,-94.36688
38021,"Corning, AR",36.408398,-90.58597
109683,"Midway, AR",34.254807,-92.96658
51716,"Diaz, AR",35.645325,-91.2648
7489,"Tumbling Shoals, AR",35.542023,-91.96737
29052,"Peel, AR",27.759201,93.48128
26135,"Newhope, AR",34.230385,-93.88019
45654,"Hardy, AR",36.3159,-91.482635
35232,"Buckner, AR",33.35846,-93.436005
13719,"Saratoga, AR",33.751747,-93.902794
51293,"Carthage, AR",34.07377,-92.555756
109963,"Oak Grove Heights, AR",36.121056,-90.51118
33601,"Rector, AR",36.263058,-90.2926
15357,"Greers Ferry, AR",35.577023,-92.177376
37193,"Ash Flat, AR",36.229877,-91.60612
108135,"Campbell Station, AR",35.66838,-91.25108
19215,"Marshall, AR",35.908966,-92.63127
17981,"England, AR",34.544262,-91.969025
40326,"Phoenix, AZ",33.448437,-112.07414
7481,"Tucson, AZ",32.222878,-110.974846
19331,"Mesa, AZ",33.4151,-111.83145
17384,"Chandler, AZ",33.306202,-111.84119
4888,"Gilbert, AZ",33.352764,-111.78904
18298,"Glendale, AZ",33.538685,-112.186
54346,"Scottsdale, AZ",33.49422,-111.92602
40298,"Peoria, AZ",33.580612,-112.2373
47958,"Tempe, AZ",33.42551,-111.94002
7330,"Surprise, AZ",33.629246,-112.36814
28065,"Yuma, AZ",32.723267,-114.618
31567,"Flagstaff, AZ",35.198753,-111.651825
18329,"Goodyear, AZ",33.46747,-112.384224
737787,"San Tan Valley, AZ",33.17981,-111.58492
3869,"Buckeye, AZ",33.37032,-112.58378
10226,"Avondale, AZ",33.435596,-112.3496
8814,"Queen Creek, AZ",33.248386,-111.634155
32697,"Maricopa, AZ",33.34883,-112.49123
10727,"Casa Grande, AZ",32.877285,-111.753685
26620,"Prescott, AZ",34.539986,-112.46881
46105,"Lake Havasu City, AZ",34.47753,-114.338
30233,"Apache Junction, AZ",33.415047,-111.549576
46039,"Kingman, AZ",35.18959,-114.0533
54002,"Prescott Valley, AZ",34.595078,-112.33386
192040,"Sierra Vista, AZ",31.554598,-110.299774
41130,"Sun City, AZ",33.62901,-112.28194
36428,"Tolleson, AZ",33.45005,-112.25931
26329,"Oro Valley, AZ",32.40005,-110.955315
30651,"Bullhead City, AZ",35.147778,-114.5683
56207,"Marana, AZ",32.44837,-111.21147
47502,"Sahuarita, AZ",31.957531,-110.955666
11278,"El Mirage, AZ",33.613033,-112.324486
32525,"Litchfield Park, AZ",33.493378,-112.35812
38541,"Florence, AZ",33.031452,-111.387344
43267,"Somerton, AZ",32.59644,-114.70968
54619,"Sun City West, AZ",33.665752,-112.35505
10965,"Cottonwood, AZ",34.73949,-112.009796
38590,"Fountain Hills, AZ",33.61171,-111.71736
3418,"Anthem, AZ",33.85389,-112.11329
40026,"Nogales, AZ",31.340214,-110.93608
38791,"Green Valley, AZ",31.848455,-111.026596
33844,"San Luis, AZ",32.49026,-114.78213
53836,"Payson, AZ",34.240646,-111.32303
44966,"Douglas, AZ",31.344717,-109.554504
47689,"Show Low, AZ",34.254208,-110.02983
11312,"Eloy, AZ",32.75517,-111.55349
6771,"Rio Rico, AZ",31.471483,-110.97648
7005,"Sedona, AZ",34.868862,-111.76144
24198,"Coolidge, AZ",32.97784,-111.517624
20291,"Safford, AZ",32.833225,-109.71318
10816,"Chino Valley, AZ",34.757523,-112.45378
26113,"New River, AZ",33.887665,-112.087
21021,"Vail, AZ",32.01007,-110.697525
18309,"Globe, AZ",33.395912,-110.78718
41753,"Winslow, AZ",35.01692,-110.72575
30794,"Cave Creek, AZ",33.833332,-111.950836
29973,"Paradise Valley, AZ",33.53243,-111.950516
7729,"Waddell, AZ",33.564304,-112.44476
44421,"Camp Verde, AZ",34.563637,-111.85432
112014,"Gold Canyon, AZ",33.37107,-111.426186
4928,"Golden Valley, AZ",35.221676,-114.21755
34845,"Willcox, AZ",32.252914,-109.83157
40218,"Page, AZ",36.91483,-111.45729
32907,"Mohave Valley, AZ",34.89992,-114.597374
22301,"Parker, AZ",34.14984,-114.28896
47736,"Snowflake, AZ",34.51147,-110.079605
50965,"Benson, AZ",31.967861,-110.29452
38967,"Hereford, AZ",31.438433,-110.097855
27435,"Tonopah, AZ",33.51469,-112.907364
39333,"Lakeside, AZ",34.154488,-109.97344
12620,"Mayer, AZ",34.426388,-112.236725
23716,"Bisbee, AZ",31.441717,-109.91599
34833,"Wickenburg, AZ",33.968098,-112.73013
7942,"Williams, AZ",35.2507,-112.18842
113101,"Tortolita, AZ",32.380844,-111.01314
14121,"Thatcher, AZ",32.84923,-109.75925
8568,"Huachuca City, AZ",31.62787,-110.33397
33354,"Paulden, AZ",34.89552,-112.466576
45587,"Guadalupe, AZ",33.363125,-111.96253
53900,"Pinetop, AZ",34.125877,-109.93761
14747,"Youngtown, AZ",33.59373,-112.30333
45774,"Holbrook, AZ",34.90371,-110.159325
16295,"Miami, AZ",33.39946,-110.87088
54273,"Saint Johns, AZ",33.30786,-112.19759
13111,"Oracle, AZ",32.60997,-110.76518
34068,"South Tucson, AZ",32.199493,-110.968346
4007,"Catalina, AZ",32.499615,-110.92615
56913,"Rimrock, AZ",34.64504,-111.78484
31051,"Cornville, AZ",34.739517,-111.90583
17846,"Eagar, AZ",34.111156,-109.29147
41615,"Wellton, AZ",32.672832,-114.14689
29116,"Pima, AZ",32.111263,-111.65462
33845,"San Manuel, AZ",32.599792,-110.63093
38944,"Heber, AZ",34.431206,-110.593925
113075,"Three Points, AZ",32.046337,-111.28519
37066,"Ajo, AZ",32.402344,-112.8858
38688,"Gila Bend, AZ",32.947826,-112.71682
23952,"Carefree, AZ",33.82224,-111.91817
30475,"Black Canyon City, AZ",34.072968,-112.126564
21624,"Clarkdale, AZ",34.771133,-112.05794
45349,"Fredonia, AZ",36.949932,-112.525345
40575,"Rio Verde, AZ",33.725,-111.66883
17531,"Colorado City, AZ",36.98991,-112.97654
33347,"Patagonia, AZ",31.540201,-110.75393
50433,"Congress, AZ",34.153847,-112.85492
54520,"Springerville, AZ",34.13406,-109.28601
56350,"Pine, AZ",34.401443,-111.507065
27333,"Superior, AZ",33.293945,-111.09623
396566,"Dewey-Humboldt, AZ",34.503223,-112.24251
33569,"Quartzsite, AZ",33.666992,-114.21681
49046,"Gadsden, AZ",32.556126,-114.78072
7011,"Seligman, AZ",35.325436,-112.85082
17794,"Dolan Springs, AZ",35.598156,-114.27556
33283,"Overgaard, AZ",34.390873,-110.55318
41188,"Taylor, AZ",34.464733,-110.09165
13233,"Pearce, AZ",31.905087,-109.820625
31610,"Fort McDowell, AZ",33.63671,-111.67458
16202,"Saint David, AZ",31.904251,-110.21424
55723,"Kirkland, AZ",34.417526,-112.71212
42768,"Mc Neal, AZ",35.36775,-114.216415
26235,"Nutrioso, AZ",33.953106,-109.20925
788230,"Scenic, AZ",36.779816,-113.99621
45120,"Elgin, AZ",31.650702,-110.49014
17942,"Elfrida, AZ",31.685371,-109.68701
8371,"Concho, AZ",34.47531,-109.60594
30036,"Salome, AZ",33.77966,-113.60678
41817,"Young, AZ",34.106747,-110.94024
27433,"Tombstone, AZ",31.71423,-110.0652
5381,"Kearny, AZ",33.057007,-110.91067
22303,"Parks, AZ",35.260616,-111.94855
5888,"Meadview, AZ",36.00221,-114.06829
36601,"Happy Jack, AZ",34.74285,-111.4093
23021,"Ash Fork, AZ",35.21633,-112.49139
8149,"Arlington, AZ",33.335567,-112.77438
47439,"Roll, AZ",32.751713,-113.9891
16692,"Aguila, AZ",33.93829,-113.16752
11272,"Ehrenberg, AZ",33.616226,-114.47892
14196,"Tubac, AZ",31.61259,-111.04592
47553,"San Simon, AZ",32.26651,-109.22706
29566,"Sonoita, AZ",31.679514,-110.65553
17503,"Cochise, AZ",31.851454,-109.818184
51098,"Bouse, AZ",33.93252,-114.005775
34971,"Amado, AZ",31.68528,-111.062126
8875,"Munds Park, AZ",34.945576,-111.64015
48236,"Vernon, AZ",34.257538,-109.69289
34349,"Tumacacori, AZ",31.568703,-111.052315
112945,"Star Valley, AZ",34.254032,-111.26135
16130,"Tonto Basin, AZ",33.840996,-111.30032
112707,"Red Rock, AZ",36.604446,-109.06065
50600,"Yarnell, AZ",34.231476,-112.74998
37518,"Bowie, AZ",32.32626,-109.487015
42561,"Mormon Lake, AZ",34.94419,-111.45545
24964,"Greer, AZ",34.010048,-109.4587
35704,"Forest Lakes, AZ",34.341263,-110.80238
30178,"Alpine, AZ",33.844997,-109.145004
9392,"Yucca, AZ",34.872665,-114.14986
788228,"Beaver Dam, AZ",36.8998,-113.935936
51607,"Crown King, AZ",34.205585,-112.3385
37359,"Bellemont, AZ",35.237343,-111.820625
112003,"Gisela, AZ",34.101704,-111.279854
12447,"Los Angeles, CA",34.05369,-118.24277
54296,"San Diego, CA",32.71742,-117.16277
33839,"San Jose, CA",37.336166,-121.890594
20330,"San Francisco, CA",37.77926,-122.41933
20288,"Sacramento, CA",38.581062,-121.4939
18203,"Fresno, CA",36.73944,-119.78483
46298,"Long Beach, CA",33.769016,-118.191605
3506,"Bakersfield, CA",35.37387,-119.01946
13072,"Oakland, CA",37.804455,-122.271355
47401,"Riverside, CA",33.982494,-117.37424
16764,"Anaheim, CA",33.83475,-117.911736
7266,"Stockton, CA",37.957703,-121.29078
47568,"Santa Ana, CA",33.749496,-117.87322
52650,"Irvine, CA",33.685696,-117.82598
25934,"Modesto, CA",37.639343,-120.99689
51405,"Chula Vista, CA",32.640053,-117.0842
20328,"San Bernardino, CA",34.825302,-116.08331
54311,"Santa Clarita, CA",34.412796,-118.55381
11540,"Fremont, CA",37.54827,-121.98857
24741,"Fontana, CA",34.092297,-117.43433
13150,"Oxnard, CA",34.19763,-119.18038
26967,"Santa Rosa, CA",38.44049,-122.7141
24225,"Corona, CA",33.875294,-117.566444
6285,"Oceanside, CA",33.19587,-117.379486
25981,"Moreno Valley, CA",33.93752,-117.230576
54288,"Salinas, CA",36.67441,-121.65504
45457,"Glendale, CA",34.146942,-118.24785
5534,"Lancaster, CA",34.698105,-118.13661
25218,"Huntington Beach, CA",33.678333,-118.000015
18518,"Hayward, CA",37.66882,-122.080795
14634,"Whittier, CA",33.974915,-118.03387
40227,"Palmdale, CA",34.57931,-118.11711
17950,"Elk Grove, CA",38.4088,-121.37162
13108,"Ontario, CA",50.00068,-86.00098
24832,"Garden Grove, CA",33.774628,-117.94637
11337,"Escondido, CA",33.121674,-117.08148
38333,"El Cajon, CA",32.794773,-116.962524
40492,"Rancho Cucamonga, CA",34.10332,-117.57517
21114,"Visalia, CA",36.330227,-119.29206
54626,"Sunnyvale, CA",37.36883,-122.03635
20008,"Pomona, CA",34.05538,-117.75175
13594,"Roseville, CA",38.752125,-121.28801
47019,"Pasadena, CA",34.14765,-118.14416
47570,"Santa Maria, CA",34.95313,-120.43586
54722,"Torrance, CA",33.83714,-118.34136
27683,"Victorville, CA",34.536106,-117.29115
24812,"Fullerton, CA",33.870823,-117.92941
33252,"Orange, CA",33.75063,-117.87223
24174,"Compton, CA",33.894928,-118.22662
11865,"Hemet, CA",33.74752,-116.97197
6103,"Murrieta, CA",33.560833,-117.210655
45888,"Inglewood, CA",33.9562,-118.353134
44655,"Clovis, CA",36.825226,-119.70292
51518,"Concord, CA",37.976852,-122.03356
7453,"Tracy, CA",37.738552,-121.420135
27110,"Simi Valley, CA",34.267742,-118.75381
13713,"Santa Clara, CA",37.354115,-121.95518
34520,"Vallejo, CA",38.104088,-122.25664
7386,"Temecula, CA",33.494637,-117.14737
34278,"Thousand Oaks, CA",34.170563,-118.83759
26751,"Richmond, CA",49.16317,-123.13741
37863,"Chico, CA",39.728493,-121.83748
16992,"Berkeley, CA",37.87084,-122.272865
17882,"East Los Angeles, CA",34.023903,-118.17201
3975,"Carlsbad, CA",33.158092,-117.35059
13256,"Perris, CA",33.78187,-117.22985
41517,"Vista, CA",33.20213,-117.24248
18053,"Fairfield, CA",38.24936,-122.03996
38032,"Costa Mesa, CA",33.663338,-117.90332
13712,"Santa Barbara, CA",34.42213,-119.70267
4406,"Downey, CA",33.940445,-118.12929
34543,"Ventura, CA",34.278336,-119.293175
16780,"Antioch, CA",38.00933,-121.81069
47322,"Redding, CA",40.586357,-122.39168
51861,"El Monte, CA",34.075157,-118.03685
14542,"West Covina, CA",34.068623,-117.93895
13698,"San Leandro, CA",37.72493,-122.156075
41446,"Vacaville, CA",38.35658,-121.98775
46500,"Menifee, CA",33.686443,-117.17704
45732,"Hesperia, CA",34.426388,-117.30088
13699,"San Mateo, CA",37.496902,-122.33305
32629,"Madera, CA",37.171627,-119.773796
396054,"Burbank, CA",34.18121,-118.3072
25855,"Merced, CA",37.164154,-120.76786
31163,"Daly City, CA",37.690483,-122.47267
781837,"Jurupa Valley, CA",33.979847,-117.45158
53636,"Norwalk, CA",33.90928,-118.084915
33645,"Rialto, CA",34.1064,-117.37032
20128,"Redwood City, CA",37.486324,-122.23252
32540,"Livermore, CA",37.682056,-121.76805
13715,"Santa Cruz, CA",37.050095,-121.99059
40737,"San Marcos, CA",33.13444,-117.17498
6112,"Napa, CA",38.48987,-122.32184
40355,"Pittsburg, CA",38.018173,-121.89012
44583,"Chino, CA",34.013355,-117.69008
12773,"Mission Viejo, CA",33.59657,-117.65941
42150,"Hawthorne, CA",33.912827,-118.34261
45878,"Indio, CA",33.71928,-116.2188
47762,"South Gate, CA",33.946346,-118.20098
26964,"Santa Monica, CA",34.01947,-118.49123
53148,"Manteca, CA",37.79862,-121.211716
34780,"Westminster, CA",33.757874,-117.98591
34637,"Walnut Creek, CA",37.902073,-122.06187
20337,"San Ramon, CA",37.7648,-121.95444
51414,"Citrus Heights, CA",38.707123,-121.28106
26679,"Rancho Cordova, CA",38.589073,-121.30273
53571,"Newport Beach, CA",33.61701,-117.92944
50742,"Apple Valley, CA",34.50083,-117.185875
10608,"Buena Park, CA",33.870415,-117.996216
24245,"Covina, CA",34.08779,-117.889114
7784,"Watsonville, CA",36.90928,-121.75291
51239,"Camarillo, CA",34.217636,-119.03835
32999,"Mountain View, CA",37.38939,-122.08321
50677,"Alhambra, CA",34.09304,-118.12706
27512,"Upland, CA",34.09751,-117.648384
10723,"Carson, CA",33.832203,-118.251755
12292,"Lakewood, CA",33.850346,-118.11719
54759,"Turlock, CA",37.494656,-120.846596
27491,"Tustin, CA",33.74585,-117.826164
39798,"Milpitas, CA",37.433228,-121.898926
34940,"Yuba City, CA",39.14045,-121.61691
39483,"Lodi, CA",38.13428,-121.273605
32380,"Lake Forest, CA",33.646927,-117.68592
40414,"Porterville, CA",36.06523,-119.01677
52852,"Lake Elsinore, CA",33.668076,-117.32726
11462,"Folsom, CA",38.67796,-121.176056
44116,"Bellflower, CA",33.882572,-118.11677
7484,"Tulare, CA",36.251648,-118.852585
40524,"Redlands, CA",34.055035,-117.18275
41025,"Spring Valley, CA",32.729572,-116.96689
46089,"La Mesa, CA",32.76783,-117.02309
47164,"Pleasanton, CA",37.66243,-121.87468
17155,"Brentwood, CA",37.931778,-121.69603
10815,"Chino Hills, CA",33.99268,-117.760056
26469,"Petaluma, CA",38.232582,-122.63647
51659,"Davis, CA",38.543552,-121.739006
10241,"Baldwin Park, CA",34.085472,-117.961174
54301,"San Rafael, CA",37.97478,-122.53167
21412,"Yorba Linda, CA",33.89011,-117.824974
18453,"Hanford, CA",36.327797,-119.64616
39076,"Huntington Park, CA",33.98057,-118.225204
33612,"Redondo Beach, CA",33.83983,-118.3846
26374,"Palo Alto, CA",37.44433,-122.15984
16697,"Alameda, CA",37.609028,-121.89914
41333,"Union City, CA",37.587257,-122.021576
48569,"Woodland, CA",38.67861,-121.77333
50749,"Arcadia, CA",34.136208,-118.04015
32616,"Lynwood, CA",33.92483,-118.202415
11604,"Gilroy, CA",37.006508,-121.56317
6809,"Rocklin, CA",38.790733,-121.23579
737790,"Eastvale, CA",33.97471,-117.56654
396053,"Florence-Graham, CA",33.967426,-118.24331
13929,"South San Francisco, CA",37.65354,-122.41687
6923,"San Luis Obispo, CA",35.35402,-120.37572
25459,"Laguna Niguel, CA",33.522526,-117.70755
51751,"Dublin, CA",37.702152,-121.93579
33837,"San Gabriel, CA",34.0991,-118.10856
17310,"Carmichael, CA",38.627098,-121.32224
25953,"Montebello, CA",34.01594,-118.11198
18874,"La Habra, CA",33.931606,-117.94549
26483,"Pico Rivera, CA",33.98307,-118.09673
53643,"Novato, CA",38.106197,-122.56812
45164,"Encinitas, CA",33.036987,-117.291985
13693,"San Clemente, CA",33.42703,-117.61242
45398,"Gardena, CA",33.88156,-118.29359
37015,"Azusa, CA",34.133877,-117.9056
6021,"Monterey Park, CA",34.05152,-118.12981
54212,"Rosemead, CA",34.067616,-118.087975
19078,"Lompoc, CA",34.63915,-120.4579
38134,"Danville, CA",37.82259,-122.000824
